pib,municipio,cod_mun,ano
123336,Marcação,2509057,2023
303052,Mari,2509107,2023
97757,Marizópolis,2509156,2023
196173,Massaranduba,2509206,2023
231046,Mataraca,2509305,2023
80821,Matinhas,2509339,2023
38900,Mato Grosso,2509370,2023
79510,Maturéia,2509396,2023
220317,Mogeiro,2509404,2023
68335,Montadas,2509503,2023
59800,Monte Horebe,2509602,2023
842417,Monteiro,2509701,2023
111589,Mulungu,2509800,2023
116149,Natuba,2509909,2023
81441,Nazarezinho,2510006,2023
114955,Nova Floresta,2510105,2023
69482,Nova Olinda,2510204,2023
54633,Nova Palmeira,2510303,2023
76534,Olho d'Água,2510402,2023
53270,Olivedos,2510501,2023
47542,Ouro Velho,2510600,2023
28042,Parari,2510659,2023
35352,Passagem,2510709,2023
2555214,Patos,2510808,2023
200281,Paulista,2510907,2023
48602,Pedra Branca,2511004,2023
94715,Pedra Lavrada,2511103,2023
836969,Pedras de Fogo,2511202,2023
246685,Piancó,2511301,2023
270316,Picuí,2511400,2023
158901,Pilar,2511509,2023
133896,Pilões,2511608,2023
64516,Pilõezinhos,2511707,2023
120990,Pirpirituba,2511806,2023
479172,Pitimbu,2511905,2023
334112,Pocinhos,2512002,2023
56713,Poço Dantas,2512036,2023
61655,Poço de José de Moura,2512077,2023
594290,Pombal,2512101,2023
83660,Prata,2512200,2023
343379,Princesa Isabel,2512309,2023
189387,Puxinanã,2512408,2023
788732,Queimadas,2512507,2023
30647,Quixaba,2512606,2023
224366,Remígio,2512705,2023
70516,Pedro Régis,2512721,2023
42007,Riachão,2512747,2023
68122,Riachão do Bacamarte,2512754,2023
73546,Riachão do Poço,2512762,2023
35322,Riacho de Santo Antônio,2512788,2023
111761,Riacho dos Cavalos,2512804,2023
393104,Rio Tinto,2512903,2023
40278,Salgadinho,2513000,2023
177321,Salgado de São Félix,2513109,2023
90463,Santa Cecília,2513158,2023
74312,Santa Cruz,2513208,2023
84256,Santa Helena,2513307,2023
40015,Santa Inês,2513356,2023
573425,Santa Luzia,2513406,2023
60940,Santana de Mangueira,2513505,2023
81502,Santana dos Garrotes,2513604,2023
43129,Joca Claudino,2513653,2023
3163544,Santa Rita,2513703,2023
66909,Santa Teresinha,2513802,2023
40211,Santo André,2513851,2023
724346,São Bento,2513901,2023
64264,São Bentinho,2513927,2023
39709,São Domingos do Cariri,2513943,2023
44068,São Domingos,2513968,2023
48447,São Francisco,2513984,2023
71555,São João do Cariri,2514008,2023
51496,São João do Tigre,2514107,2023
87269,São José da Lagoa Tapada,2514206,2023
63973,São José de Caiana,2514305,2023
66469,São José de Espinharas,2514404,2023
78200,São José dos Ramos,2514453,2023
289437,São José de Piranhas,2514503,2023
43362,São José de Princesa,2514552,2023
41022,São José do Bonfim,2514602,2023
36303,São José do Brejo do Cruz,2514651,2023
129591,São José do Sabugi,2514701,2023
44795,São José dos Cordeiros,2514800,2023
101241,São Mamede,2514909,2023
122551,São Miguel de Taipu,2515005,2023
133993,São Sebastião de Lagoa de Roça,2515104,2023
46472,São Sebastião do Umbuzeiro,2515203,2023
852471,Sapé,2515302,2023
112003,São Vicente do Seridó,2515401,2023
187052,Serra Branca,2515500,2023
47507,Serra da Raiz,2515609,2023
40406,Serra Grande,2515708,2023
74715,Serra Redonda,2515807,2023
79579,Serraria,2515906,2023
71175,Sertãozinho,2515930,2023
135262,Sobrado,2515971,2023
428475,Solânea,2516003,2023
319643,Soledade,2516102,2023
47775,Sossêgo,2516151,2023
1714770,Sousa,2516201,2023
255601,Sumé,2516300,2023
106670,Tacima,2516409,2023
169781,Taperoá,2516508,2023
167333,Tavares,2516607,2023
222479,Teixeira,2516706,2023
40231,Tenório,2516755,2023
121796,Triunfo,2516805,2023
245510,Uiraúna,2516904,2023
118557,Umbuzeiro,2517001,2023
46408,Várzea,2517100,2023
59242,Vieirópolis,2517209,2023
35337,Zabelê,2517407,2023
2129775,Abreu e Lima,2600054,2023
651001,Afogados da Ingazeira,2600104,2023
271668,Afrânio,2600203,2023
368076,Agrestina,2600302,2023
263642,Água Preta,2600401,2023
489637,Águas Belas,2600500,2023
199751,Alagoinha,2600609,2023
472449,Aliança,2600708,2023
302022,Altinho,2600807,2023
307792,Amaraji,2600906,2023
186927,Angelim,2601003,2023
203113,Araçoiaba,2601052,2023
1777713,Araripina,2601102,2023
1503621,Arcoverde,2601201,2023
197017,Barra de Guabiraba,2601300,2023
645437,Barreiros,2601409,2023
110733,Belém de Maria,2601508,2023
715390,Belém do São Francisco,2601607,2023
3429628,Belo Jardim,2601706,2023
125498,Betânia,2601805,2023
1089685,Bezerros,2601904,2023
388247,Bodocó,2602001,2023
801671,Bom Conselho,2602100,2023
419042,Bom Jardim,2602209,2023
736191,Bonito,2602308,2023
226948,Brejão,2602407,2023
95683,Brejinho,2602506,2023
530035,Brejo da Madre de Deus,2602605,2023
163217,Buenos Aires,2602704,2023
647063,Buíque,2602803,2023
15897620,Cabo de Santo Agostinho,2602902,2023
536175,Cabrobó,2603009,2023
290338,Cachoeirinha,2603108,2023
503212,Caetés,2603207,2023
134331,Calçado,2603306,2023
62249,Calumbi,2603405,2023
2436552,Camaragibe,2603454,2023
209246,Camocim de São Félix,2603504,2023
427495,Camutanga,2603603,2023
364996,Canhotinho,2603702,2023
266090,Capoeiras,2603801,2023
212891,Carnaíba,2603900,2023
107059,Carnaubeira da Penha,2603926,2023
1937470,Carpina,2604007,2023
11238434,Caruaru,2604106,2023
125631,Casinhas,2604155,2023
390075,Catende,2604205,2023
133554,Cedro,2604304,2023
190273,Chã de Alegria,2604403,2023
325129,Chã Grande,2604502,2023
294987,Condado,2604601,2023
211880,Correntes,2604700,2023
147761,Cortês,2604809,2023
163890,Cumaru,2604908,2023
355809,Cupira,2605004,2023
759609,Custódia,2605103,2023
311854,Dormentes,2605152,2023
1582303,Escada,2605202,2023
440315,Exu,2605301,2023
274542,Feira Nova,2605400,2023
304923,Fernando de Noronha,2605459,2023
171423,Ferreiros,2605509,2023
245679,Flores,2605608,2023
583259,Floresta,2605707,2023
152032,Frei Miguelinho,2605806,2023
248184,Gameleira,2605905,2023
3834635,Garanhuns,2606002,2023
626114,Glória do Goitá,2606101,2023
13893623,Goiana,2606200,2023
91071,Granito,2606309,2023
1637743,Gravatá,2606408,2023
236013,Iati,2606507,2023
425355,Ibimirim,2606606,2023
99153,Ibirajuba,2606705,2023
3770816,Igarassu,2606804,2023
122068,Iguaracy,2606903,2023
276204,Inajá,2607000,2023
65457,Ingazeira,2607109,2023
17972323,Ipojuca,2607208,2023
412535,Ipubi,2607307,2023
82430,Itacuruba,2607406,2023
390249,Itaíba,2607505,2023
298295,Ilha de Itamaracá,2607604,2023
586823,Itambé,2607653,2023
170269,Itapetim,2607703,2023
3258624,Itapissuma,2607752,2023
223249,Itaquitinga,2607802,2023
20281298,Jaboatão dos Guararapes,2607901,2023
129334,Jaqueira,2607950,2023
192384,Jataúba,2608008,2023
183614,Jatobá,2608057,2023
354879,João Alfredo,2608107,2023
164491,Joaquim Nabuco,2608206,2023
142790,Jucati,2608255,2023
247150,Jupi,2608305,2023
146166,Jurema,2608404,2023
327921,Lagoa do Carro,2608453,2023
551074,Lagoa de Itaenga,2608503,2023
150180,Lagoa do Ouro,2608602,2023
168831,Lagoa dos Gatos,2608701,2023
713609,Lagoa Grande,2608750,2023
706467,Lajedo,2608800,2023
991140,Limoeiro,2608909,2023
359208,Macaparana,2609006,2023
271714,Machados,2609105,2023
183154,Manari,2609154,2023
110045,Maraial,2609204,2023
221207,Mirandiba,2609303,2023
1118309,Moreno,2609402,2023
777087,Nazaré da Mata,2609501,2023
7024917,Olinda,2609600,2023
582870,Orobó,2609709,2023
192309,Orocó,2609808,2023
1016704,Ouricuri,2609907,2023
1156052,Palmares,2610004,2023
91362,Palmeirina,2610103,2023
239945,Panelas,2610202,2023
306364,Paranatama,2610301,2023
268156,Parnamirim,2610400,2023
293500,Passira,2610509,2023
1151981,Paudalho,2610608,2023
6999013,Paulista,2610707,2023
426036,Pedra,2610806,2023
1082144,Pesqueira,2610905,2023
1568603,Petrolândia,2611002,2023
10577530,Petrolina,2611101,2023
132807,Poção,2611200,2023
635845,Pombos,2611309,2023
320399,Primavera,2611408,2023
211463,Quipapá,2611507,2023
75902,Quixaba,2611533,2023
66351305,Recife,2611606,2023
289327,Riacho das Almas,2611705,2023
601649,Ribeirão,2611804,2023
374545,Rio Formoso,2611903,2023
204199,Sairé,2612000,2023
76619,Salgadinho,2612109,2023
1389969,Salgueiro,2612208,2023
251854,Saloá,2612307,2023
269694,Sanharó,2612406,2023
156125,Santa Cruz,2612455,2023
143723,Santa Cruz da Baixa Verde,2612471,2023
2125695,Santa Cruz do Capibaribe,2612505,2023
133150,Santa Filomena,2612554,2023
781893,Santa Maria da Boa Vista,2612604,2023
151435,Santa Maria do Cambucá,2612703,2023
122739,Santa Terezinha,2612802,2023
129076,São Benedito do Sul,2612901,2023
1909078,São Bento do Una,2613008,2023
575982,São Caitano,2613107,2023
374387,São João,2613206,2023
258411,São Joaquim do Monte,2613305,2023
389471,São José da Coroa Grande,2613404,2023
529903,São José do Belmonte,2613503,2023
471426,São José do Egito,2613602,2023
1791059,São Lourenço da Mata,2613701,2023
384212,São Vicente Férrer,2613800,2023
2003113,Serra Talhada,2613909,2023
195989,Serrita,2614006,2023
404067,Sertânia,2614105,2023
861417,Sirinhaém,2614204,2023
106462,Moreilândia,2614303,2023
63051,Solidão,2614402,2023
1131954,Surubim,2614501,2023
358223,Tabira,2614600,2023
221749,Tacaimbó,2614709,2023
262198,Tacaratu,2614808,2023
432297,Tamandaré,2614857,2023
402088,Taquaritinga do Norte,2615003,2023
91621,Terezinha,2615102,2023
125359,Terra Nova,2615201,2023
905265,Timbaúba,2615300,2023
812755,Toritama,2615409,2023
198570,Tracunhaém,2615508,2023
654211,Trindade,2615607,2023
202205,Triunfo,2615706,2023
275931,Tupanatinga,2615805,2023
95042,Tuparetama,2615904,2023
291065,Venturosa,2616001,2023
103221,Verdejante,2616100,2023
93452,Vertente do Lério,2616183,2023
228836,Vertentes,2616209,2023
615581,Vicência,2616308,2023
6095992,Vitória de Santo Antão,2616407,2023
201330,Xexéu,2616506,2023
246052,Água Branca,2700102,2023
276952,Anadia,2700201,2023
6880940,Arapiraca,2700300,2023
1637107,Atalaia,2700409,2023
358501,Barra de Santo Antônio,2700508,2023
304436,Barra de São Miguel,2700607,2023
308733,Batalha,2700706,2023
187160,Belém,2700805,2023
196377,Belo Monte,2700904,2023
565491,Boca da Mata,2701001,2023
849267,Branquinha,2701100,2023
195083,Cacimbinhas,2701209,2023
223748,Cajueiro,2701308,2023
109805,Campestre,2701357,2023
884685,Campo Alegre,2701407,2023
113470,Campo Grande,2701506,2023
235141,Canapi,2701605,2023
250653,Capela,2701704,2023
97601,Carneiros,2701803,2023
289693,Chã Preta,2701902,2023
234385,Coité do Nóia,2702009,2023
367109,Colônia Leopoldina,2702108,2023
115662,Coqueiro Seco,2702207,2023
2400819,Coruripe,2702306,2023
450187,Craíbas,2702355,2023
911191,Delmiro Gouveia,2702405,2023
140027,Dois Riachos,2702504,2023
177063,Estrela de Alagoas,2702553,2023
500385,Feira Grande,2702603,2023
218958,Feliz Deserto,2702702,2023
251580,Flexeiras,2702801,2023
602812,Girau do Ponciano,2702900,2023
223883,Ibateguara,2703007,2023
328695,Igaci,2703106,2023
697572,Igreja Nova,2703205,2023
210039,Inhapi,2703304,2023
78412,Jacaré dos Homens,2703403,2023
144753,Jacuípe,2703502,2023
329293,Japaratinga,2703601,2023
81577,Jaramataia,2703700,2023
456621,Jequiá da Praia,2703759,2023
541697,Joaquim Gomes,2703809,2023
92728,Jundiá,2703908,2023
705482,Junqueiro,2704005,2023
333780,Lagoa da Canoa,2704104,2023
806003,Limoeiro de Anadia,2704203,2023
33749576,Maceió,2704302,2023
296433,Major Isidoro,2704401,2023
1219926,Maragogi,2704500,2023
134024,Maravilha,2704609,2023
3185683,Marechal Deodoro,2704708,2023
222264,Maribondo,2704807,2023
51607,Mar Vermelho,2704906,2023
400974,Mata Grande,2705002,2023
514991,Matriz de Camaragibe,2705101,2023
351253,Messias,2705200,2023
90125,Minador do Negrão,2705309,2023
109208,Monteirópolis,2705408,2023
1080389,Murici,2705507,2023
240603,Novo Lino,2705606,2023
343111,Olho d'Água das Flores,2705705,2023
100592,Olho d'Água do Casado,2705804,2023
72758,Olho d'Água Grande,2705903,2023
135134,Olivença,2706000,2023
150495,Ouro Branco,2706109,2023
48822,Palestina,2706208,2023
1367252,Palmeira dos Índios,2706307,2023
282237,Pão de Açúcar,2706406,2023
119510,Pariconha,2706422,2023
302559,Paripueira,2706448,2023
378391,Passo de Camaragibe,2706505,2023
108187,Paulo Jacinto,2706604,2023
1159276,Penedo,2706703,2023
480484,Piaçabuçu,2706802,2023
957605,Pilar,2706901,2023
53808,Pindoba,2707008,2023
358241,Piranhas,2707107,2023
146801,Poço das Trincheiras,2707206,2023
544520,Porto Calvo,2707305,2023
451598,Porto de Pedras,2707404,2023
294351,Porto Real do Colégio,2707503,2023
195018,Quebrangulo,2707602,2023
2032761,Rio Largo,2707701,2023
247076,Roteiro,2707800,2023
199948,Santa Luzia do Norte,2707909,2023
863267,Santana do Ipanema,2708006,2023
1127361,Santana do Mundaú,2708105,2023
123934,São Brás,2708204,2023
816993,São José da Laje,2708303,2023
421128,São José da Tapera,2708402,2023
1052903,São Luís do Quitunde,2708501,2023
1594206,São Miguel dos Campos,2708600,2023
308510,São Miguel dos Milagres,2708709,2023
736908,São Sebastião,2708808,2023
369184,Satuba,2708907,2023
137332,Senador Rui Palmeira,2708956,2023
92869,Tanque d'Arca,2709004,2023
664759,Taquarana,2709103,2023
941856,Teotônio Vilela,2709152,2023
357715,Traipu,2709202,2023
1693998,União dos Palmares,2709301,2023
596814,Viçosa,2709400,2023
49412,Amparo do São Francisco,2800100,2023
362299,Aquidabã,2800209,2023
22291877,Aracaju,2800308,2023
203787,Arauá,2800407,2023
353834,Areia Branca,2800506,2023
2478982,Barra dos Coqueiros,2800605,2023
436636,Boquim,2800670,2023
122926,Brejo Grande,2800704,2023
354386,Campo do Brito,2801009,2023
95135,Canhoba,2801108,2023
2967957,Canindé de São Francisco,2801207,2023
595061,Capela,2801306,2023
723769,Carira,2801405,2023
464417,Carmópolis,2801504,2023
84949,Cedro de São João,2801603,2023
589914,Cristinápolis,2801702,2023
82671,Cumbe,2801900,2023
240797,Divina Pastora,2802007,2023
1473225,Estância,2802106,2023
169357,Feira Nova,2802205,2023
551019,Frei Paulo,2802304,2023
217566,Gararu,2802403,2023
50397,General Maynard,2802502,2023
139799,Graccho Cardoso,2802601,2023
118392,Ilha das Flores,2802700,2023
322888,Indiaroba,2802809,2023
2942686,Itabaiana,2802908,2023
865772,Itabaianinha,2803005,2023
101138,Itabi,2803104,2023
562366,Itaporanga d'Ajuda,2803203,2023
549070,Japaratuba,2803302,2023
298620,Japoatã,2803401,2023
2177825,Lagarto,2803500,2023
638033,Laranjeiras,2803609,2023
136318,Macambira,2803708,2023
67244,Malhada dos Bois,2803807,2023
224467,Malhador,2803906,2023
320963,Maruim,2804003,2023
280140,Moita Bonita,2804102,2023
337201,Monte Alegre de Sergipe,2804201,2023
112544,Muribeca,2804300,2023
382705,Neópolis,2804409,2023
209605,Nossa Senhora Aparecida,2804458,2023
1048320,Nossa Senhora da Glória,2804508,2023
540610,Nossa Senhora das Dores,2804607,2023
115910,Nossa Senhora de Lourdes,2804706,2023
2852077,Nossa Senhora do Socorro,2804805,2023
219432,Pacatuba,2804904,2023
74512,Pedra Mole,2805000,2023
128570,Pedrinhas,2805109,2023
141417,Pinhão,2805208,2023
155336,Pirambu,2805307,2023
763539,Poço Redondo,2805406,2023
388823,Poço Verde,2805505,2023
637808,Porto da Folha,2805604,2023
614880,Propriá,2805703,2023
419339,Riachão do Dantas,2805802,2023
240563,Riachuelo,2805901,2023
372071,Ribeirópolis,2806008,2023
391878,Rosário do Catete,2806107,2023
320943,Salgado,2806206,2023
238278,Santa Luzia do Itanhy,2806305,2023
160615,Santana do São Francisco,2806404,2023
59186,Santa Rosa de Lima,2806503,2023
227942,Santo Amaro das Brotas,2806602,2023
1392938,São Cristóvão,2806701,2023
161345,São Domingos,2806800,2023
61511,São Francisco,2806909,2023
79123,São Miguel do Aleixo,2807006,2023
925387,Simão Dias,2807105,2023
201981,Siriri,2807204,2023
53467,Telha,2807303,2023
1150010,Tobias Barreto,2807402,2023
208833,Tomar do Geru,2807501,2023
721872,Umbaúba,2807600,2023
84854,Abaíra,2900108,2023
224239,Abaré,2900207,2023
186446,Acajutiba,2900306,2023
275494,Adustina,2900355,2023
174798,Água Fria,2900405,2023
102934,Érico Cardoso,2900504,2023
75418,Aiquara,2900603,2023
5705227,Alagoinhas,2900702,2023
439082,Alcobaça,2900801,2023
79711,Almadina,2900900,2023
608765,Amargosa,2901007,2023
521349,Amélia Rodrigues,2901106,2023
198616,América Dourada,2901155,2023
299895,Anagé,2901205,2023
178408,Andaraí,2901304,2023
252206,Andorinha,2901353,2023
229298,Angical,2901403,2023
118552,Anguera,2901502,2023
197870,Antas,2901601,2023
138793,Antônio Cardoso,2901700,2023
108500,Antônio Gonçalves,2901809,2023
191758,Aporá,2901908,2023
90729,Apuarema,2901957,2023
174004,Aracatu,2902005,2023
325622,Araçás,2902054,2023
642812,Araci,2902104,2023
138749,Aramari,2902203,2023
135073,Arataca,2902252,2023
107370,Aratuípe,2902302,2023
180021,Aurelino Leal,2902401,2023
362686,Baianópolis,2902500,2023
226704,Baixa Grande,2902609,2023
152081,Banzaê,2902658,2023
558493,Barra,2902708,2023
589439,Barra da Estiva,2902807,2023
540750,Barra do Choça,2902906,2023
143356,Barra do Mendes,2903003,2023
107927,Barra do Rocha,2903102,2023
9499499,Barreiras,2903201,2023
137538,Barro Alto,2903235,2023
289668,Barrocas,2903276,2023
112869,Barro Preto,2903300,2023
432368,Belmonte,2903409,2023
217596,Belo Campo,2903508,2023
234654,Biritinga,2903607,2023
144910,Boa Nova,2903706,2023
187249,Boa Vista do Tupim,2903805,2023
1554154,Bom Jesus da Lapa,2903904,2023
92366,Bom Jesus da Serra,2903953,2023
146376,Boninal,2904001,2023
265009,Bonito,2904050,2023
221071,Boquira,2904100,2023
132225,Botuporã,2904209,2023
168676,Brejões,2904308,2023
146903,Brejolândia,2904407,2023
141253,Brotas de Macaúbas,2904506,2023
1931839,Brumado,2904605,2023
237932,Buerarema,2904704,2023
191820,Buritirama,2904753,2023
97532,Caatiba,2904803,2023
186028,Cabaceiras do Paraguaçu,2904852,2023
521416,Cachoeira,2904902,2023
429993,Caculé,2905008,2023
127401,Caém,2905107,2023
114113,Caetanos,2905156,2023
1216743,Caetité,2905206,2023
277214,Cafarnaum,2905305,2023
1442325,Cairu,2905404,2023
138755,Caldeirão Grande,2905503,2023
470760,Camacan,2905602,2023
27418878,Camaçari,2905701,2023
557662,Camamu,2905800,2023
383421,Campo Alegre de Lourdes,2905909,2023
1617786,Campo Formoso,2906006,2023
110069,Canápolis,2906105,2023
305656,Canarana,2906204,2023
510979,Canavieiras,2906303,2023
84961,Candeal,2906402,2023
5750026,Candeias,2906501,2023
170088,Candiba,2906600,2023
289057,Cândido Sales,2906709,2023
510493,Cansanção,2906808,2023
203667,Canudos,2906824,2023
164342,Capela do Alto Alegre,2906857,2023
801016,Capim Grosso,2906873,2023
123402,Caraíbas,2906899,2023
413319,Caravelas,2906907,2023
140042,Cardeal da Silva,2907004,2023
377035,Carinhanha,2907103,2023
1135276,Casa Nova,2907202,2023
431938,Castro Alves,2907301,2023
93082,Catolândia,2907400,2023
928641,Catu,2907509,2023
105134,Caturama,2907558,2023
180701,Central,2907608,2023
137581,Chorrochó,2907707,2023
503222,Cícero Dantas,2907806,2023
214616,Cipó,2907905,2023
256643,Coaraci,2908002,2023
733217,Cocos,2908101,2023
430602,Conceição da Feira,2908200,2023
236507,Conceição do Almeida,2908309,2023
1122063,Conceição do Coité,2908408,2023
2634469,Conceição do Jacuípe,2908507,2023
365282,Conde,2908606,2023
203311,Condeúba,2908705,2023
63627,Contendas do Sincorá,2908804,2023
325844,Coração de Maria,2908903,2023
79050,Cordeiros,2909000,2023
207786,Coribe,2909109,2023
258088,Coronel João Sá,2909208,2023
3806363,Correntina,2909307,2023
214457,Cotegipe,2909406,2023
57703,Cravolândia,2909505,2023
262120,Crisópolis,2909604,2023
218525,Cristópolis,2909703,2023
1279175,Cruz das Almas,2909802,2023
499932,Curaçá,2909901,2023
155287,Dário Meira,2910008,2023
2377818,Dias d'Ávila,2910057,2023
177243,Dom Basílio,2910107,2023
60840,Dom Macedo Costa,2910206,2023
104130,Elísio Medrado,2910305,2023
254828,Encruzilhada,2910404,2023
790786,Entre Rios,2910503,2023
810980,Esplanada,2910602,2023
959548,Euclides da Cunha,2910701,2023
4264493,Eunápolis,2910727,2023
298891,Fátima,2910750,2023
83140,Feira da Mata,2910776,2023
21846455,Feira de Santana,2910800,2023
201628,Filadélfia,2910859,2023
88592,Firmino Alves,2910909,2023
134079,Floresta Azul,2911006,2023
5334933,Formosa do Rio Preto,2911105,2023
598643,Gandu,2911204,2023
64349,Gavião,2911253,2023
563487,Gentio do Ouro,2911303,2023
297615,Glória,2911402,2023
91564,Gongogi,2911501,2023
284847,Governador Mangabeira,2911600,2023
86286,Guajeru,2911659,2023
2028013,Guanambi,2911709,2023
318837,Guaratinga,2911808,2023
170531,Heliópolis,2911857,2023
309737,Iaçu,2911907,2023
121230,Ibiassucê,2912004,2023
265632,Ibicaraí,2912103,2023
517754,Ibicoara,2912202,2023
224503,Ibicuí,2912301,2023
201181,Ibipeba,2912400,2023
155050,Ibipitanga,2912509,2023
48874,Ibiquera,2912608,2023
385351,Ibirapitanga,2912707,2023
486182,Ibirapuã,2912806,2023
274185,Ibirataia,2912905,2023
145140,Ibitiara,2913002,2023
181670,Ibititá,2913101,2023
544229,Ibotirama,2913200,2023
72148,Ichu,2913309,2023
237186,Igaporã,2913408,2023
248015,Igrapiúna,2913457,2023
282578,Iguaí,2913507,2023
7234381,Ilhéus,2913606,2023
728057,Inhambupe,2913705,2023
141404,Ipecaetá,2913804,2023
714938,Ipiaú,2913903,2023
799164,Ipirá,2914000,2023
138064,Ipupiara,2914109,2023
81310,Irajuba,2914208,2023
128688,Iramaia,2914307,2023
695113,Iraquara,2914406,2023
385665,Irará,2914505,2023
1963173,Irecê,2914604,2023
669663,Itabela,2914653,2023
1267187,Itaberaba,2914703,2023
5152367,Itabuna,2914802,2023
563115,Itacaré,2914901,2023
151142,Itaeté,2915007,2023
162850,Itagi,2915106,2023
746823,Itagibá,2915205,2023
153619,Itagimirim,2915304,2023
173901,Itaguaçu da Bahia,2915353,2023
110197,Itaju do Colônia,2915403,2023
382795,Itajuípe,2915502,2023
1395506,Itamaraju,2915601,2023
118906,Itamari,2915700,2023
403898,Itambé,2915809,2023
110577,Itanagra,2915908,2023
341096,Itanhém,2916005,2023
298514,Itaparica,2916104,2023
135712,Itapé,2916203,2023
329116,Itapebi,2916302,2023
1938472,Itapetinga,2916401,2023
534863,Itapicuru,2916500,2023
124199,Itapitanga,2916609,2023
105758,Itaquara,2916708,2023
375540,Itarantim,2916807,2023
513401,Itatim,2916856,2023
152011,Itiruçu,2916906,2023
429678,Itiúba,2917003,2023
281112,Itororó,2917102,2023
341991,Ituaçu,2917201,2023
420873,Ituberá,2917300,2023
179353,Iuiu,2917334,2023
1527845,Jaborandi,2917359,2023
150696,Jacaraci,2917409,2023
2030142,Jacobina,2917508,2023
807069,Jaguaquara,2917607,2023
805704,Jaguarari,2917706,2023
261121,Jaguaripe,2917805,2023
217807,Jandaíra,2917904,2023
3882707,Jequié,2918001,2023
623856,Jeremoabo,2918100,2023
195943,Jiquiriçá,2918209,2023
253023,Jitaúna,2918308,2023
347835,João Dourado,2918357,2023
6159604,Juazeiro,2918407,2023
152424,Jucuruçu,2918456,2023
151838,Jussara,2918506,2023
90404,Jussari,2918555,2023
87228,Jussiape,2918605,2023
70953,Lafaiete Coutinho,2918704,2023
147332,Lagoa Real,2918753,2023
344541,Laje,2918803,2023
132126,Lajedão,2918902,2023
66280,Lajedinho,2919009,2023
102350,Lajedo do Tabocal,2919058,2023
83252,Lamarão,2919108,2023
381812,Lapão,2919157,2023
8918480,Lauro de Freitas,2919207,2023
210370,Lençóis,2919306,2023
165212,Licínio de Almeida,2919405,2023
705491,Livramento de Nossa Senhora,2919504,2023
11559024,Luís Eduardo Magalhães,2919553,2023
108592,Macajuba,2919603,2023
269681,Macarani,2919702,2023
549586,Macaúbas,2919801,2023
80972,Macururé,2919900,2023
710438,Madre de Deus,2919926,2023
81860,Maetinga,2919959,2023
210896,Maiquinique,2920007,2023
211982,Mairi,2920106,2023
238293,Malhada,2920205,2023
111365,Malhada de Pedras,2920304,2023
165432,Manoel Vitorino,2920403,2023
117787,Mansidão,2920452,2023
692349,Maracás,2920502,2023
479212,Maragogipe,2920601,2023
434712,Maraú,2920700,2023
119538,Marcionílio Souza,2920809,2023
193317,Mascote,2920908,2023
1734857,Mata de São João,2921005,2023
123261,Matina,2921054,2023
505592,Medeiros Neto,2921104,2023
340200,Miguel Calmon,2921203,2023
181064,Milagres,2921302,2023
167191,Mirangaba,2921401,2023
102822,Mirante,2921450,2023
590805,Monte Santo,2921500,2023
102667,Morpará,2921609,2023
1565321,Morro do Chapéu,2921708,2023
132840,Mortugaba,2921807,2023
599591,Mucugê,2921906,2023
3127407,Mucuri,2922003,2023
283456,Mulungu do Morro,2922052,2023
219477,Mundo Novo,2922102,2023
86329,Muniz Ferreira,2922201,2023
266937,Muquém do São Francisco,2922250,2023
375977,Muritiba,2922300,2023
511682,Mutuípe,2922409,2023
463721,Nazaré,2922508,2023
201028,Nilo Peçanha,2922607,2023
184562,Nordestina,2922656,2023
227966,Nova Canaã,2922706,2023
121799,Nova Fátima,2922730,2023
127888,Nova Ibiá,2922755,2023
89840,Nova Itarana,2922805,2023
93115,Nova Redenção,2922854,2023
341842,Nova Soure,2922904,2023
699744,Nova Viçosa,2923001,2023
137372,Novo Horizonte,2923035,2023
130774,Novo Triunfo,2923050,2023
296049,Olindina,2923100,2023
420124,Oliveira dos Brejinhos,2923209,2023
110003,Ouriçangas,2923308,2023
318032,Ourolândia,2923357,2023
291639,Palmas de Monte Alto,2923407,2023
153919,Palmeiras,2923506,2023
310453,Paramirim,2923605,2023
327813,Paratinga,2923704,2023
559999,Paripiranga,2923803,2023
135359,Pau Brasil,2923902,2023
4258891,Paulo Afonso,2924009,2023
166031,Pé de Serra,2924058,2023
68924,Pedrão,2924108,2023
178830,Pedro Alexandre,2924207,2023
220692,Piatã,2924306,2023
367179,Pilão Arcado,2924405,2023
285213,Pindaí,2924504,2023
215103,Pindobaçu,2924603,2023
132345,Pintadas,2924652,2023
157001,Piraí do Norte,2924678,2023
92317,Piripá,2924702,2023
218911,Piritiba,2924801,2023
88316,Planaltino,2924900,2023
324874,Planalto,2925006,2023
681871,Poções,2925105,2023
3036559,Pojuca,2925204,2023
246410,Ponto Novo,2925253,2023
5009894,Porto Seguro,2925303,2023
151243,Potiraguá,2925402,2023
776982,Prado,2925501,2023
167733,Presidente Dutra,2925600,2023
122014,Presidente Jânio Quadros,2925709,2023
417933,Presidente Tancredo Neves,2925758,2023
321603,Queimadas,2925808,2023
277904,Quijingue,2925907,2023
117642,Quixabeira,2925931,2023
422266,Rafael Jambeiro,2925956,2023
573383,Remanso,2926004,2023
175548,Retirolândia,2926103,2023
1896806,Riachão das Neves,2926202,2023
565913,Riachão do Jacuípe,2926301,2023
406700,Riacho de Santana,2926400,2023
199747,Ribeira do Amparo,2926509,2023
918880,Ribeira do Pombal,2926608,2023
